name,latitude_deg,longitude_deg
Quetzalcóatl International Airport,27.443899,-99.570503
Xoxocotlán International Airport,16.998773,-96.726092
El Tajín National Airport,20.6026992798,-97.46080017090001
Hermanos Serdán International Airport,19.158465,-98.371582
Piedras Negras International Airport,28.627873,-100.53524
Uruapan - Licenciado y General Ignacio Lopez Rayon International Airport,19.3967,-102.039001
Puerto Vallarta International Airport,20.679913,-105.254391
Puerto Escondido International Airport,15.876808,-97.0891
Querétaro Intercontinental Airport,20.618779,-100.186449
General Lucio Blanco International Airport,26.0089,-98.2285
Los Cabos International Airport,23.151919,-109.720731
Cabo San Lucas International Airport,22.949072,-109.939479
General Felipe Ángeles International Airport,19.7357,-99.0257
Ponciano Arriaga International Airport,22.260857,-100.93494
Terán Air Base,16.739901,-93.173301
Francisco Sarabia Tinoco International Airport,25.562265,-103.404608
Angel Albino Corzo International Airport,16.561611,-93.025731
General Abelardo L. Rodriguez International Airport,32.541043,-116.969976
Felipe Carrillo Puerto International Airport Tulum,20.172098,-87.660272
General Francisco Javier Mina International Airport,22.2964000702,-97.8658981323
Adolfo López Mateos International Airport,19.3369,-99.56583
Tapachula International Airport,14.794549,-92.369871
Cancún International Airport,21.040817,-86.87347
Carlos Rovirosa Pérez International Airport,17.994283,-92.818199
General Heriberto Jara International Airport,19.139589,-96.188602
General Leobardo C. Ruiz International Airport,22.894942,-102.687154
Ixtapa-Zihuatanejo International Airport,17.601771,-101.460629
Playa de Oro International Airport,19.1448,-104.558998
Shine Bulagin Hural Air Base,45.9467,109.1233
Bluefields Airport,11.991,-83.774101
Augusto C. Sandino (Managua) International Airport,12.1415,-86.168198
Puerto Cabezas Airport,14.047200202941895,-83.38670349121094
"Bocas del Toro ""Isla Colón"" International Airport",9.34085,-82.250801
Alonso Valderrama Airport,7.98784,-80.409837
Changuinola Captain Manuel Niño International Airport,9.458962,-82.515062
Enrique Malek International Airport,8.388983,-82.436425
Enrique Adolfo Jimenez Airport,9.35664,-79.867401
Marcos A. Gelabert International Airport,8.97334,-79.555603
Ruben Cantu Airport,8.085599899291992,-80.94529724121094
Tocumen International Airport,9.07136,-79.383499
La Fortuna Arenal Airport,10.469311,-84.579073
Aerotortuguero Airport,10.42,-83.6095
Buenos Aires Airport,9.163949,-83.330171
Barra del Colorado Airport,10.7687,-83.585602
Coto 47 Airport,8.60156,-82.968754
Golfito Airport,8.65401,-83.182198
Guapiles Airport,10.2172002792,-83.79699707030001
Daniel Oduber Quirós International Airport,10.5933,-85.544403
Los Chiles Airport,11.0353,-84.7061
Limón International Airport,9.95796,-83.022003
Nosara Airport,9.976490020750001,-85.65299987790002
Juan Santamaría International Airport,9.99386,-84.208801
Puerto Jimenez Airport,8.533329963684082,-83.30000305175781
Palmar Sur Airport,8.95103,-83.468597
Tobías Bolaños International Airport,9.95705,-84.139801
Quepos Managua Airport,9.44316,-84.129799
Upala Airport,10.8922,-85.016197
El Salvador International Airport Saint Óscar Arnulfo Romero y Galdámez,13.44447,-89.055784
Ilopango International Airport,13.6995,-89.119904
Antoine-Simon International Airport,18.271099,-73.7883
Cap Haitien International Airport,19.725547,-72.20071
Jacmel Airport,18.2411,-72.518501
Jérémie Airport,18.663099,-74.170303
Toussaint Louverture International Airport,18.580023,-72.292596
Port-de-Paix Airport,19.934045,-72.84801
IAF Agalega,-10.372483,56.603537
Gustavo Rizo Airport,20.365299224853516,-74.5062026977539
Carlos Manuel de Cespedes Airport,20.3964,-76.621399
Máximo Gómez Airport,22.0271,-78.789597
Jardines Del Rey Airport,22.461000442499998,-78.32839965820001
Jaime Gonzalez Airport,22.149999618530273,-80.41419982910156
Vilo Acuña International Airport,21.6165008545,-81.5459976196
Ignacio Agramonte International Airport,21.419909,-77.848039
Antonio Maceo International Airport,19.97474,-75.835504
Leeward Point Field,19.9065,-75.2071
Mariana Grajales Airport,20.0853,-75.158302
José Martí International Airport,22.989200592041016,-82.40910339355469
Frank Pais International Airport,20.785148,-76.315526
Kawama Airport,23.124001,-81.301598
Orestes Acosta Airport,20.653900146484375,-74.92220306396484
Sierra Maestra International Airport,20.288605,-77.087545
San Nicolás de Bari Airport,22.756514,-81.920743
Rafael Cabrera Airport,21.834699630737305,-82.78379821777344
Playa Baracoa Airport,23.032801,-82.579399
Abel Santamaria International Airport,22.492215,-79.943119
San Julián Air Base,22.100525,-84.157376
Siguanea Airport,21.6425,-82.955101
Alberto Delgado Airport,21.7883,-79.9972
Juan Gualberto Gomez International Airport,23.034401,-81.435303
Hermanos Ameijeiras Airport,20.9876,-76.935799
Charles Kirkconnell International Airport,19.687,-79.882797
Edward Bodden Little Cayman Airfield,19.660161,-80.088826
Owen Roberts International Airport,19.292801,-81.357697
Creel International Airport / Barrancas del Cobre Regional Airport,27.725133,-107.652015
Base N°1 de la Fuerza Aérea Mexicana (General Alfredo Lezama Álvarez),19.735682,-99.002455
Clarence A. Bain Airport,24.287701,-77.684601
Andros Town Airport,24.697901,-77.795601
Congo Town Airport,24.158701,-77.589798
Leonard M. Thompson International Airport,26.510711,-77.084262
San Andros Airport,25.053800582885742,-78.04900360107422
Spring Point Airport,22.441799,-73.970901
Treasure Cay Airport,26.745300293,-77.3912963867
Chub Cay Airport,25.417101,-77.880898
Great Harbour Cay Airport,25.7383,-77.840103
South Bimini Airport,25.6998996735,-79.2647018433
Arthur's Town Airport,24.6294,-75.673797
New Bight Airport,24.3153,-75.452301
Colonel Hill Airport,22.7456,-74.182404
Exuma International Airport,23.562599,-75.877998
North Eleuthera Airport,25.475823,-76.680784
Governor's Harbour Airport,25.2847,-76.331001
Normans Cay Airport,24.594299,-76.820198
Rock Sound International Airport,24.89165,-76.177602
Staniel Cay Airport,24.1691,-76.439102
Grand Bahama International Airport,26.557996,-78.695583
Inagua Airport,20.975,-73.666901
Deadman's Cay Airport,23.1790008545,-75.09359741210001
Hard Bargain Airport,23.009934,-74.904851
Stella Maris Airport,23.582317,-75.268621
Mayaguana Airport,22.379499,-73.013494
Lynden Pindling International Airport,25.039,-77.466202
Duncan Town Airport,22.181801,-75.7295
San Salvador International Airport,24.063041,-74.523233
Philip S. W. Goldson International Airport,17.539951,-88.303556
Placencia Airport,16.536957,-88.361511
Rarotonga International Airport,-21.2027,-159.806
Niger Air Base 201,16.95575,8.01861
Nadi International Airport,-17.761822,177.437843
Nausori International Airport,-18.044226,178.561486
Labasa Airport,-16.4667,179.339996
Fua'amotu International Airport,-21.241438,-175.149164
Lifuka Island Airport,-19.777000427246094,-174.34100341796875
Vava'u International Airport,-18.5853,-173.962006
Port Harcourt City Airport / Port Harcourt Air Force Base,4.846111,7.021389
Sir Ahmadu Bello International Airport,12.479048,4.369132
Funafuti International Airport,-8.523885,179.196976
Bonriki International Airport,1.38164,173.147003
Tabiteuea North Airport,-1.22447,174.776001
Niue International Airport,-19.080109,-169.923493
Ninglang Luguhu Airport,27.5403,100.7593
Hihifo Airport,-13.239445,-176.19865
Pokhara International Airport,28.1838,84.0147
Faleolo International Airport,-13.83,-172.007996
Pago Pago International Airport,-14.331,-170.710007
Fa'a'ā International Airport,-17.553472,-149.606936
Rurutu Airport,-22.434099197387695,-151.36099243164062
Tubuai Airport,-23.365400314331055,-149.5240020751953
Anaa Airport,-17.3526,-145.509995
Fangatau Airport,-15.820044,-140.888071
Tikehau Airport,-15.1196,-148.231003
Reao Airport,-18.46652,-136.43855
Fakarava Airport,-16.054100036621094,-145.65699768066406
Manihi Airport,-14.436800003051758,-146.07000732421875
Totegegie Airport,-23.07990074157715,-134.88999938964844
Kaukura Airport,-15.6633,-146.884995
Makemo Airport,-16.5839,-143.658005
Takapoto Airport,-14.709500312805176,-145.24600219726562
Arutua Airport,-15.248299598693848,-146.61700439453125
Mataiva Airport,-14.8681001663208,-148.7169952392578
Ahe Airport,-14.428099632263184,-146.2570037841797
Takaroa Airport,-14.45580005645752,-145.02499389648438
Nuku Hiva Airport,-8.7956,-140.229004
Hiva Oa-Atuona Airport,-9.76879024506,-139.011001587
Bora Bora Airport,-16.444400787353516,-151.75100708007812
Rangiroa Airport,-14.954299926757812,-147.66099548339844
Huahine-Fare Airport,-16.687084,-151.021593
Moorea Temae Airport,-17.48979,-149.761777
Hao Airport,-18.0748,-140.945999
Maupiti Airport,-16.42650032043457,-152.24400329589844
Raiatea Airport,-16.7229,-151.466003
Gaua Island Airport,-14.2181,167.587006
Santo Pekoa International Airport,-15.505000114399998,167.220001221
Bauerfield International Airport,-17.699301,168.320007
Whitegrass Airport,-19.455099,169.223999
Tiga Airport,-21.096407,167.80379
Koné Airport,-21.053551,164.838768
Île des Pins Airport,-22.588899612426758,167.45599365234375
Lifou Airport,-20.774563,167.239328
Nouméa Magenta Airport,-22.25812,166.472783
Maré Airport,-21.482438,168.038465
Touho Airport,-20.790127,165.259524
Ouvéa Airport,-20.640932,166.573024
La Tontouta International Airport,-22.014601,166.212997
Auckland International Airport,-37.01199,174.786331
Taupo Airport,-38.73970031738281,176.08399963378906
Ardmore Airport,-37.029701232910156,174.97300720214844
Christchurch International Airport,-43.489029,172.532065
Inia William Tuuta Memorial Airport,-43.81189,-176.46514
Dunedin International Airport,-45.929017,170.197758
Gisborne Airport,-38.6633,177.977997
Glentanner Airport,-43.906700134277344,170.1280059814453
Hokitika Airfield,-42.713600158691406,170.98500061035156
Hamilton International Airport,-37.866961,175.331952
Kerikeri Airport,-35.259148,173.913317
Kaitaia Airport,-35.069837,173.287053
Alexandra Aerodrome,-45.210495,169.371113
Mount Cook Airport,-43.764999,170.132996
Manapouri Airport,-45.5331,167.649994
Hood Airport,-40.974634,175.63454
New Plymouth Airport,-39.00859832763672,174.1790008544922
Hawke's Bay Airport,-39.465801,176.869995
Nelson Airport,-41.298302,173.220993
Invercargill Airport,-46.41239929199219,168.31300354003906
RNZAF Base Ohakea,-40.20600128173828,175.38800048828125
Oamaru Airport,-44.970001,171.082001
Palmerston North Airport,-40.320599,175.617004
Paraparaumu Airport,-40.904701232910156,174.98899841308594
Queenstown Airport,-45.019205,168.746379
Rotorua Regional Airport,-38.1092,176.317001
Amundsen–Scott South Pole Station Airport,-90,-1
Tauranga Airport,-37.67190170288086,176.1959991455078
Timaru Airport,-44.302799224853516,171.22500610351562
Pukaki Airport,-44.2350006104,170.117996216
Woodbourne Airport,-41.5182991027832,173.8699951171875
Williams Field Skiway,-77.867401,167.057007
Wanaka Airport,-44.722954,169.248419
Whakatane Airport,-37.92060089111328,176.91400146484375
Wellington International Airport,-41.327202,174.804993
Wairoa Airport,-39.012118,177.404395
RNZAF Base Auckland-Whenuapai,-36.7878,174.630005
Whangarei Airport,-35.769253,174.363713
Westport Airport,-41.737111,171.579033
Wanganui Airport,-39.963467,175.02444
Herat - Khwaja Abdullah Ansari International Airport,34.209999,62.228298
Bagram Airfield,34.946098,69.264999
Jalalabad Airport,34.399799,70.498596
Kabul International Airport,34.565899,69.212303
Ahmad Shah Baba International Airport / Kandahar Airfield,31.505769,65.847963
Khost International Airport,33.284605,69.80734
Maymana Zahiraddin Faryabi Airport,35.930801,64.760902
Mazar-i-Sharif International Airport,36.70412,67.210459
Kunduz Airport,36.6651,68.910797
Bahrain International Airport,26.267295,50.63764
Sheik Isa Air Base,25.9184,50.590599
Corisco International Airport,0.910937,9.33027
Aradah Airport,21.226999,55.2673
Abha International Airport,18.2404,42.656601
Al-Ahsa International Airport,25.285299,49.485199
Al-Ula International Airport,26.483634,38.117048
King Saud Bin Abdulaziz (Al Baha) Airport,20.298506,41.636153
Bisha Airport,19.9844,42.620899
King Fahd International Airport,26.4691,49.798209
Dawadmi Domestic Airport,24.4499,44.121201
King Abdulaziz Air Base,26.2654,50.152
Jizan Regional Airport / King Abdullah bin Abdulaziz Airport,16.9011,42.5858
Prince Naif bin Abdulaziz International Airport,26.302799,43.774399
Gurayat Domestic Airport,31.412413,37.278898
Ha'il Airport,27.437901,41.686298
Jubail Airport,27.039,49.405102
King Faisal Naval Base,21.348101,39.173
King Abdulaziz International Airport,21.6796,39.156502
King Khaled Military City Airport,27.9009,45.528198
King Khalid Air Base,18.2973,42.803501
Prince Mohammad Bin Abdulaziz Airport,24.5534,39.705101
Najran Domestic Airport,17.611401,44.419201
Neom Bay Airport,27.924261,35.29358
Al Qaisumah/Hafr Al Batin Airport,28.335199,46.125099
Prince Sultan Air Base,24.0627,47.580502
Rafha Domestic Airport,29.626399993896484,43.4906005859375
King Khalid International Airport,24.9576,46.698799
Ras Mishab Airport,28.079599,48.611
Arar Domestic Airport,30.906600952148438,41.13819885253906
Ras Tanura Airport,26.723101,50.0308
Sharurah Domestic Airport,17.4669,47.121399
Al-Jawf International Airport,29.783301,40.100905
Prince Sultan bin Abdulaziz International Airport,28.3711,36.624865
Taif International Airport,21.484739,40.544074
Ras Tanajib Airport,27.8678,48.7691
Turaif Domestic Airport,31.692188,38.731544
Wadi Al Dawasir Domestic Airport,20.504299,45.1996
Al Wajh Domestic Airport,26.198601,36.476398
Prince Abdulmohsen Bin Abdulaziz International Airport,24.144199,38.0634
Abadan Ayatollah Jami International Airport,30.367887,48.230075
Dezful Airport,32.434399,48.397598
Aghajari Airport,30.7444,49.6772
Gachsaran Airport,30.333869,50.833796
Shahid Asiyaee Airport,32.001719,49.268599
Mahshahr Airport,30.5562,49.151901
Qasem Soleimani International Airport,31.3364,48.763789
Abu Musa Island Airport,25.8757,55.033001
Bushehr Airport,28.9447994232,50.8345985413
Jam Airport,27.820499,52.3522
Kish International Airport,26.525427,53.980462
Bandar Lengeh International Airport,26.532283,54.82484
Persian Gulf International Airport,27.379601,52.737701
Khark Airport,29.260503,50.322193
Siri Airport,25.908899,54.539398
Lavan Airport,26.810742,53.354302
Shahid Ashrafi Esfahani Airport,34.3459014893,47.1581001282
Ilam Airport,33.58660125732422,46.40480041503906
Khoram Abad Airport,33.43539810180664,48.282901763916016
Sanandaj Airport,35.24589920043945,47.00920104980469
Kashan Airport,33.895302,51.577
Isfahan Shahid Beheshti International Airport,32.755142,51.883877
Badr Air Base,32.621101,51.696999
Shahrekord Airport,32.2971992493,50.842201232899995
Sardar-e-Jangal Airport,37.323333,49.617778
Hamadan Airport,34.869202,48.552502
Nojeh Air Base,35.211601,48.6534
Imam Khomeini International Airport,35.416099548339844,51.152198791503906
Mehrabad International Airport,35.68920135498047,51.31340026855469
Qazvin Airport,36.240101,50.0471
Naja Airport,35.776299,50.881001
Payam Karaj International Airport,35.7761,50.826698
Bandar Abbas International Airport,27.2183,56.3778
Jiroft Airport,28.723519,57.675037
Ayatollah Hashemi Rafsanjani International Airport,30.271276,56.949692
Bam Airport,29.0842,58.450001
Qeshm International Airport,26.754639,55.902353
Rafsanjan Airport,30.298345,56.048979
Sirjan Airport,29.5509,55.672699
Birjand International Airport,32.896525,59.281258
Sarakhs Airport,36.501202,61.064899
Mashhad International Airport,36.234821,59.642949
Bojnord Airport,37.49300003051758,57.30820083618164
Sabzevar National Airport,36.16809844970703,57.59519958496094
Tabas Airport,33.667801,56.8927
Gorgan Airport,36.909400939899996,54.4012985229
Nowshahr Airport,36.664286,51.46273
Ramsar Airport,36.90701,50.687316
Sari Dasht-e Naz International Airport,36.644408,53.188761
Fasa Airport,28.8918,53.723301
Lar Airport,27.6747,54.383301
Lamerd Airport,27.3727,53.188801
Shiraz Shahid Dastghaib International Airport,29.5392,52.589802
Yasuj Airport,30.702238,51.542988
Ardabil Airport,38.3256988525,48.4244003296
Urmia Airport,37.6680984497,45.0686988831
Tabriz International Airport,38.1339,46.235001
Maku National Airport,39.191293,44.928505
Zanjan Airport,36.7737007141,48.3594017029
Shahid Sadooghi Airport,31.9048995972,54.2765007019
Zabol Airport,31.098301,61.5439
Chabahar Konarak International Airport,25.44319,60.382167
Zahedan International Airport,29.47570037841797,60.90620040893555
Iranshahr Airport,27.236099,60.720001
Queen Alia International Airport,31.7226009369,35.9931983948
Marka International (Amman Civil) Airport,31.9727,35.9916
King Hussein International Airport,29.611601,35.018101
Muwaffaq Salti Air Base,31.8256,36.782001
Ahmed Al Jaber Air Base,28.9347991943,47.791900634799994
Ali Al Salem Air Base,29.344632,47.511215
Kuwait International Airport,29.224487,47.969813
Beirut Rafic Hariri International Airport,33.819833,35.487443
Rene Mouawad Air Base,34.589298,36.011299
Rayak Air Base,33.850799560546875,35.987701416015625
Duqm International Airport,19.501944,57.634167
Mussanah Airport,23.640556,57.4875
Ras al Hadd Airport,22.25691,59.74067
Zayed International Airport,24.440966,54.649237
Al Bateen Executive Airport,24.427062,54.459866
Al Ain International Airport,24.2617,55.6092
Al Dhafra Air Base,24.248199462900004,54.547698974599996
Sir Bani Yas Airport,24.283611,52.580278
Dubai International Airport,25.2527999878,55.3643989563
Al Minhad Air Base,25.0268001556,55.3661994934
Al Maktoum International Airport,24.896171,55.16235
Fujairah International Airport,25.108411,56.328061
Ras Al Khaimah International Airport,25.613501,55.938801
Sharjah International Airport,25.3286,55.5172
Khasab Airport,26.171,56.240601
RAFO Masirah,20.6754,58.890499
Muscat International Airport,23.600218,58.285268
Salalah International Airport,17.0387,54.091301
Suhar International Airport,24.38604,56.62541
Thumrait Air Base,17.666,54.024601
Shamsi Airfield,27.8465,65.160004
Bahawalpur Airport,29.348100662231445,71.71800231933594
Chitral Airport,35.886213,71.799922
Dera Ghazi Khan Airport,29.961000442504883,70.48590087890625
Dera Ismael Khan Airport [IN-ACTIVE],31.909401,70.896599
Faisalabad International Airport,31.364923,72.995319
New Gwadar International Airport,25.296733,62.498822
Gilgit Airport,35.918800354003906,74.33360290527344
Islamabad International Airport,33.549,72.82566
Shahbaz Air Base,28.28420066833496,68.44969940185547
Jinnah International Airport,24.9065,67.160797
Allama Iqbal International Airport,31.521601,74.403603
Mangla Airport,33.05009841918945,73.63839721679688
Mianwali Air Base,32.5630989074707,71.5707015991211
Moenjodaro Airport,27.335199,68.143097
Masroor Air Base,24.893600463867188,66.93879699707031
Minhas Air Base,33.8690986633,72.4009017944
Multan International Airport,30.203199,71.419098
Shaheed Benazirabad Airport,26.2194,68.390099
Panjgur Airport,26.9545,64.1325
Pasni Airport,25.290501,63.3451
Bacha Khan International Airport,33.9939,71.514603
Quetta International Airport,30.2514,66.937798
Shaikh Zaid Airport,28.383899688720703,70.27960205078125
PAF Base Nur Khan (Benazir Bhutto International Airport),33.616699,73.099197
Rafiqui Air Base,30.758100509643555,72.28250122070312
Risalpur Air Base,34.08110046386719,71.97260284423828
Rawalakot Airport,33.849701,73.798103
Skardu International Airport,35.33866,75.538648
Faisal Air Base,24.87420082092285,67.11849975585938
Begum Nusrat Bhutto International Airport Sukkur,27.722,68.791702
Sehwan Sharif Airport,26.473101,67.717201
Mushaf Air Base,32.04859924316406,72.66500091552734
Saidu Sharif Airport,34.813599,72.352798
Sialkot International Airport,32.535941,74.364623
Sui Airport,28.645099639892578,69.1769027709961
Turbat International Airport,25.984767,63.028856
Zhob Airport,31.358400344848633,69.4636001586914
Al Asad Air Base,33.7855987549,42.4412002563
Al Taqaddum Air Base,33.33810043335,43.597099304199
Balad Southeast Airport / Joint Base Balad,33.940201,44.361599
Baghdad International Airport / New Al Muthana Air Base,33.262501,44.2346
Mosul International Airport,36.305801,43.1474
Erbil International Airport,36.236047,43.946615
Kirkuk International Airport,35.469501,44.3489
Basra International Airport,30.549101,47.662102
Al Najaf International Airport,31.991116,44.405019
Qayyarah West Airport,35.7672,43.125099
Al Sahra Army Air Field,34.673199,43.542999
Sulaymaniyah International Airport,35.5617485046,45.316738128699996
Tall Afar Army Air Field,36.2831,42.403
Al Taji Army Air Field,33.523899,44.256699
Ali Air Base,30.935801,46.090099
Ubaydah Bin Al Jarrah Airport,32.481998,45.757099
Abu ad Duhur Air Base,35.732200622558594,37.10419845581055
An Nasiriyah Air Base,33.91899871826172,36.866600036621094
Khalkhalah Air Base,33.077301025390625,36.55820846557617
Al Qusayr Air Base,34.56909942626953,36.57279968261719
Aleppo International Airport,36.181262,37.226869
Damascus International Airport,33.4114990234375,36.51559829711914
Deir ez-Zor Airport,35.2854,40.175999
Qamishli International Airport,37.020599,41.191399
Latakia International Airport,35.4011,35.9487
Palmyra Airport,34.5574,38.316898
Doha International Airport,25.259431,51.565528
Al Udeid Air Base,25.1173000336,51.3149986267
Hamad International Airport,25.273056,51.608056
Al Anad Air Base,13.1747,44.765099
Aden International Airport,12.829564,45.029976
Ataq Airport,14.5513,46.826199
Al Ghaydah International Airport,16.193341,52.174186
Hodeida International Airport,14.752039,42.975969
Riyan International Airport,14.662241,49.375289
Sanaa International Airport,15.4763,44.2197
Socotra Airport,12.632093,53.906173
Seiyun Hadhramaut International Airport,15.965887,48.788146
Taiz International Airport,13.686,44.139099
"Warren ""Bud"" Woods Palmer Municipal Airport",61.594898,-149.08901
Barter Island Long Range Radar Station Airport,70.134003,-143.582001
Bethel Airport,60.77980042,-161.8379974
Allen Army Airfield,63.9944992065,-145.722000122
Wiley Post Will Rogers Memorial Airport,71.285402,-156.766008
Birchwood Airport,61.4165,-149.507004
Cold Bay Airport,55.207871,-162.725029
Clear Airport,64.299738,-149.117432
Merle K (Mudhole) Smith Airport,60.491798,-145.477997
Cape Romanzof LRRS Airport,61.78030014,-166.0390015
Deering Airport,66.068901,-162.766914
Adak Airport,51.883564,-176.642783
Dillingham Airport,59.04470062,-158.5050049
Kodiak Airport,57.75,-152.4940033
Tom Madsen (Dutch Harbor) Airport,53.89881,-166.544996
Elmendorf Air Force Base,61.251709,-149.807097
Cape Newenham LRRS Airport,58.646400451699996,-162.06300354
Eielson Air Force Base,64.66570282,-147.102005
Emmonak Airport,62.78609848,-164.4909973
Kenai Municipal Airport,60.570946,-151.245174
Fairbanks International Airport,64.815102,-147.856003
Ladd Army Airfield,64.837502,-147.613998
Kake Airport,56.961312,-133.910202
Ambler Airport,67.105529,-157.855339
Edward G. Pitka Sr Airport,64.736198,-156.936997
Gulkana Airport,62.155859,-145.454662
Gambell Airport,63.767694,-171.733303
Gustavus Airport,58.4253006,-135.7070007
Holy Cross Airport,62.18830108642578,-159.77499389648438
Huslia Airport,65.697899,-156.350998
Haines Airport,59.243921,-135.523925
Homer Airport,59.644456,-151.479235
Egegik Airport,58.184386,-157.374873
Bob Baker Memorial Airport,66.976128,-160.439014
Iliamna Airport,59.754398,-154.910996
Indian Mountain LRRS Airport,65.992798,-153.703995
Juneau International Airport,58.354935,-134.574416
King Salmon Airport,58.677845,-156.651965
Anaktuvuk Pass Airport,68.133598,-151.742996
Ketchikan International Airport,55.35559845,-131.7140045
Klawock Airport,55.579201,-133.076004
Cape Lisburne LRRS Airport,68.875099,-166.110001
McGrath Airport,62.95289993,-155.6060028
Merrill Field,61.212792,-149.843988
Mekoryuk Airport,60.372338,-166.269751
Ted Stevens Anchorage International Airport,61.179004,-149.992561
Aniak Airport,61.581600189208984,-159.54299926757812
Nenana Municipal Airport,64.548772,-149.074516
Annette Island Airport,55.037663,-131.572609
Anvik Airport,62.646702,-160.190994
Nome Airport,64.51219940185547,-165.44500732421875
Northway Airport,62.9613,-141.929001
Ralph Wien Memorial Airport,66.88469696,-162.598999
St George Airport,56.577345,-169.663823
Port Clarence Coast Guard Station,65.2537002563,-166.85899353
Petersburg James A Johnson Airport,56.80170059,-132.9450073
Port Heiden Airport,56.957893,-158.630219
Platinum Airport,59.017675,-161.827927
Nuiqsut Airport,70.209999,-151.005998
Arctic Village Airport,68.1147,-145.578995
Ruby Airport,64.727203,-155.470001
Savoonga Airport,63.686401,-170.492996
Deadhorse Airport,70.19470215,-148.4649963
Sand Point Airport,55.313908,-160.522099
Sitka Rocky Gutierrez Airport,57.04710006713867,-135.36199951171875
St Paul Island Airport,57.166311,-170.222555
Sparrevohn LRRS Airport,61.09740067,-155.5740051
Soldotna Airport,60.474935,-151.038471
Eareckson Air Station,52.71229935,174.1139984
Talkeetna Airport,62.320499420166,-150.09399414062
Tatalina LRRS Airport,62.894401550299996,-155.977005005
Atqasuk Edward Burnell Sr Memorial Airport,70.46704,-157.436013
Unalakleet Airport,63.888401,-160.798996
Valdez Pioneer Field,61.132712,-146.246567
Seward Airport,60.130478,-149.418612
Wrangell Airport,56.48429871,-132.3699951
Wainwright Airport,70.638,-159.994995
Wasilla Airport,61.571701,-149.539993
Yakutat Airport,59.508717,-139.660435
Canton Island Airport,-2.7681200504300003,-171.710006714
Fort Yukon Airport,66.571651,-145.249987
Rota International Airport,14.173267,145.241103
Saipan International Airport,15.119384,145.728848
Andersen Air Force Base,13.584,144.929998
Antonio B. Won Pat International Airport,13.485,144.797282
Tinian International Airport,15.000453,145.618974
Central Mindanao Airport,6.91229,124.92446
Barking Sands Airport,22.0228,-159.785004
Hana Airport,20.795601,-156.014008
Hickam Air Force Base,21.335278,-157.948333
Kapalua Airport,20.9629,-156.673004
Kalaeloa Airport,21.3074,-158.070009
Ellison Onizuka Kona International Airport at Keāhole,19.738783,-156.045603
Lihue Airport,21.974393,-159.337146
Molokai Airport,21.152901,-157.095993
Waimea Kohala Airport,20.001301,-155.667999
Kaneohe Bay MCAS (Marion E. Carl Field) Airport,21.4505,-157.768005
Daniel K. Inouye International Airport,21.318387,-157.92567
Lanai Airport,20.785675,-156.951324
Kahului International Airport,20.896263,-156.431837
Hilo International Airport,19.72135,-155.045428
Mai Bakhtawar International Airport,24.846862,70.096109
Marshall Islands International Airport,7.06511,171.271656
Bucholz Army Air Field,8.720120429992676,167.73199462890625
Cassidy International Airport,1.986278,-157.350011
Henderson Field,28.2017,-177.380997
Point Lay LRRS Airport,69.732903,-163.005005
Chuuk International Airport,7.46187,151.843002
Pohnpei International Airport,6.985082,158.20992
Roman Tmetuchl International Airport,7.366965,134.544085
Kosrae International Airport,5.35698,162.957993
Yap International Airport,9.49891,138.082993
Wake Island Airfield,19.282437,166.636637
Aeropuerto Nacional de Coronel Oviedo,-25.517347,-56.406555
"Base de la Fuerza Aérea Paraguaya ""Mayor Infante Rivarola""",-21.680442,-62.3964
Gangshan Air Force Base,22.782499,120.263
Kinmen Airport,24.4279,118.359001
Pingtung Air Force Base,22.6724,120.461998
Longtan Air Base,24.853588,121.236392
Matsu Nangan Airport,26.159656,119.958376
Taitung Airport,22.7549991607666,121.10199737548828
Kaohsiung International Airport,22.577101,120.349998
Chiayi Airport,23.462577,120.390544
Hengchun Airport,22.0411,120.730003
Lanyu Airport,22.027000427246094,121.53500366210938
Taichung International Airport / Ching Chuang Kang Air Base,24.2647,120.621002
Matsu Beigan Airport,26.224199,120.002998
Tainan International Airport / Tainan Air Base,22.950399,120.206001
Hsinchu Air Base,24.8180007935,120.939002991
Penghu Magong Airport,23.568701,119.627998
Chihhang Air Base,22.7931,121.181999
Pingtung Air Force Base North,22.700199,120.482002
Taipei Songshan International Airport,25.067244,121.552822
Taiwan Taoyuan International Airport,25.0777,121.233002
Hualien Chiashan Airport,24.023163,121.617991
Narita International Airport,35.76858,140.388714
Shinshu-Matsumoto Airport,36.166801,137.923004
Ibaraki International Airport,36.181456,140.414434
Ioto (Iwo Jima) Airbase,24.784153,141.32261
Kansai International Airport,34.427299,135.244003
Nanki Shirahama Airport,33.6622009277,135.363998413
Kobe Airport,34.632801,135.223999
Konotori Tajima Airport,35.512798,134.787003
Tokachi-Obihiro Airport,42.7332992554,143.216995239
New Chitose Airport,42.774753,141.690414
Hakodate Airport,41.77,140.822006
JASDF Chitose Air Base,42.794498,141.666
Kushiro Airport,43.041,144.192993
Memanbetsu Airport,43.8805999756,144.164001465
Nakashibetsu Airport,43.5774993896,144.960006714
Sapporo Okadama Airport,43.117447,141.38134
JASDF Kenebetsu Airfield,43.425154,144.741354
Tokachi Airport,42.890499,143.158005
Wakkanai Airport,45.4042015076,141.800994873
Iki Airport,33.7490005493,129.785003662
Yamaguchi Ube Airport,33.93,131.279007
Tsushima Airport,34.2849006653,129.330993652
